,situation,location,gc_id,fruit_situation_id,number_of_fruit,target,month_creation_date_answer,day_creation_date_answer,hour_creation_date_answer,year_creation_date_global,month_creation_date_global,day_creation_date_global,hour_creation_date_global,month_creation_date_request,day_creation_date_request,hour_creation_date_request,AP_0,favorite_fruit_0,hobby_0,hobby_1,green_vegetables_0
21397,10,61,100,10,2,0,1,20,21,2018,11,15,21,1,20,21,1,0,0,1,1
21398,-1,63,10,200,-1,0,1,2,21,2018,12,21,22,1,2,21,1,1,0,1,1
21399,-1,28,20,160,-1,0,1,11,9,2017,10,12,12,1,11,9,1,1,0,1,1
21400,-1,58,10,200,-1,1,1,27,19,2018,12,30,8,1,27,19,1,1,0,1,1
21401,-1,33,10,10,-1,1,1,29,8,2019,1,11,11,1,29,8,1,1,0,1,1
21402,-1,84,10,200,-1,0,3,11,9,2018,11,17,14,3,11,9,1,1,0,1,1
21403,-1,44,10,10,0,2,1,4,8,2019,1,20,16,1,4,8,1,1,0,1,1
21404,-1,3,100,50,-1,1,1,30,9,2018,1,9,14,1,30,9,1,0,0,1,1
21405,10,14,40,10,1,1,1,7,7,2018,1,18,10,1,7,7,1,0,0,1,1
21406,-1,36,10,200,-1,1,2,17,10,2018,10,17,8,2,17,10,1,1,0,1,1
21407,-1,63,10,200,-1,1,2,26,9,2019,2,13,10,2,26,9,1,1,0,1,1
21408,-1,100,10,10,0,1,3,16,4,2019,2,14,21,3,16,4,1,1,0,1,1
21409,-1,14,10,10,-1,2,1,11,9,2018,1,6,16,1,11,9,1,1,0,1,1
21410,-1,63,10,200,-1,1,3,2,9,2019,3,4,9,3,2,9,1,1,0,1,1
21411,-1,60,10,200,0,0,1,27,11,2018,12,3,20,1,27,11,1,1,0,1,1
21412,-1,93,60,50,-1,2,3,11,18,2018,10,22,10,3,11,18,1,0,0,1,1
21413,-1,43,10,10,-1,1,3,19,7,2019,1,22,10,3,19,7,1,1,0,1,1
21414,-1,13,10,10,0,1,1,19,13,2018,3,27,7,1,19,13,1,1,0,1,1
21415,-1,93,40,120,-1,2,1,11,11,2019,1,11,11,1,11,11,1,0,0,1,1
21416,-1,32,20,10,-1,1,3,25,9,2019,3,19,8,3,25,9,1,1,0,1,1
21417,-1,13,10,200,-1,2,3,16,19,2018,9,14,15,3,16,19,1,1,0,1,1
21418,-1,3,10,10,-1,1,2,8,11,2019,2,5,12,2,8,11,1,1,0,1,1
21419,-1,60,40,80,-1,0,3,23,11,2019,3,23,12,3,23,11,1,0,0,1,0
21420,-1,62,10,10,-1,1,3,25,10,2019,3,11,14,3,25,10,1,1,0,1,1
21421,-1,93,10,10,0,1,2,12,7,2018,12,20,12,2,12,7,1,1,0,1,1
21422,-1,43,10,10,-1,1,1,3,18,2018,10,6,20,1,3,18,1,1,0,1,1
21423,-1,32,10,200,-1,2,1,24,9,2019,1,24,9,1,24,9,1,1,0,1,1
21424,10,96,40,50,1,2,3,22,9,2018,6,7,16,3,22,9,1,0,0,1,1
21425,-1,315670,10,170,-1,0,2,3,14,2019,1,10,20,2,3,14,1,1,0,1,1
21426,-1,11,60,50,0,2,3,13,9,2018,2,13,0,3,13,9,1,0,0,1,1
21427,-1,95,100,200,-1,2,2,15,14,2018,11,23,21,2,15,14,1,0,0,1,1
21428,-1,29,10,10,-1,1,1,30,21,2018,1,1,17,1,30,21,1,1,0,1,1
21429,-1,70,10,200,-1,0,2,5,13,2018,12,15,17,2,5,13,1,1,0,1,1
21430,-1,45,30,200,0,1,3,9,9,2018,12,17,10,3,9,9,1,0,0,1,1
21431,-1,95,40,50,-1,3,1,15,7,2018,9,10,9,1,15,7,1,0,0,1,1
21432,-1,32,10,200,-1,0,2,24,17,2019,1,18,14,2,24,17,1,0,0,1,1
21433,-1,70,20,200,0,0,1,2,10,2018,8,6,14,1,2,10,1,1,0,1,1
21434,-1,46,10,10,-1,1,2,13,8,2019,1,17,21,2,13,8,1,1,0,1,1
21435,-1,11,10,10,-1,1,1,24,8,2019,1,8,11,1,24,8,1,1,0,1,1
21436,-1,14,60,10,5,1,3,6,10,2019,2,21,12,3,6,10,1,0,0,1,1
21437,-1,93,10,200,0,1,3,29,13,2018,9,25,18,3,29,13,1,1,0,1,1
21438,-1,32,20,10,-1,2,2,14,8,2018,12,28,11,2,14,8,1,1,0,1,1
21439,-1,73,10,10,0,2,1,3,11,2018,8,16,12,1,3,11,1,1,0,1,1
21440,-1,22,10,10,-1,1,1,13,16,2017,12,2,16,1,13,16,1,1,0,1,1
21441,-1,84,10,170,0,0,1,10,8,2018,7,13,20,1,10,8,1,1,0,1,1
21442,-1,36,10,200,-1,1,1,30,9,2018,11,14,14,1,30,9,1,1,0,1,1
21443,-1,46,100,10,-1,1,2,7,7,2019,1,22,13,2,7,7,1,0,0,1,1
21444,-1,92,100,50,1,2,3,16,11,2018,10,4,8,3,16,11,1,0,0,1,1
21445,-1,94,100,200,3,0,3,27,6,2019,2,7,9,3,27,6,1,0,0,1,1
21446,-1,45,30,200,0,0,3,12,17,2018,12,17,10,3,12,17,1,0,0,1,1
21447,-1,95,100,200,-1,0,2,22,12,2019,2,8,13,2,22,12,1,0,0,1,1
21448,-1,36,10,10,-1,1,1,16,14,2018,10,16,7,1,16,14,1,1,0,1,1
21449,-1,68,10,200,-1,0,2,2,6,2017,5,12,8,2,2,6,1,1,0,1,1
21450,-1,58,10,160,-1,0,2,9,7,2019,2,9,7,2,9,7,1,1,0,1,1
21451,10,83,40,200,-1,0,3,5,20,2018,1,8,14,3,5,20,1,0,0,1,1
21452,-1,58,10,200,-1,0,3,12,12,2018,11,26,17,3,12,12,1,1,0,1,1
21453,-1,91,10,50,-1,2,3,5,9,2018,12,27,11,3,5,9,1,1,0,1,1
21454,-1,68,20,200,-1,2,2,9,13,2018,3,1,17,2,9,13,1,1,0,1,1
21455,-1,96,40,50,2,2,2,20,8,2017,11,29,15,2,20,8,1,0,0,1,1
21456,-1,68,10,200,-1,2,3,7,12,2018,1,14,14,3,7,12,1,1,0,1,1
21457,-1,79,10,180,0,0,3,17,9,2019,3,8,12,3,17,9,1,1,0,1,1
21458,-1,315710,20,130,-1,1,3,27,15,2019,2,26,17,3,27,15,1,1,0,1,1
21459,-1,81,20,10,-1,1,2,20,13,2019,1,18,13,2,20,13,1,1,0,1,1
21460,-1,315710,10,200,-1,0,1,7,16,2018,12,18,16,1,7,16,1,1,0,1,1
21461,-1,3,10,10,-1,1,2,27,7,2018,11,29,20,2,27,7,1,1,0,1,1
21462,-1,84,10,200,-1,1,2,4,15,2019,2,4,15,2,4,15,1,1,0,1,1
21463,-1,78,20,200,-1,0,2,19,10,2018,8,27,11,2,19,10,1,1,0,1,0
21464,-1,22,20,10,-1,1,1,4,16,2018,12,13,21,1,4,16,1,1,0,1,1
21465,-1,90,70,160,-1,0,2,26,13,2019,2,26,13,2,26,13,1,0,0,1,1
21466,-1,36,100,200,-1,0,3,12,7,2019,3,8,12,3,12,7,1,0,0,1,1
21467,-1,60,40,200,-1,0,1,7,10,2019,1,3,12,1,7,10,1,0,0,1,1
21468,-1,101,50,120,-1,0,1,14,9,2019,1,7,10,1,14,9,1,0,0,1,1
21469,-1,60,10,200,0,0,3,11,11,2019,2,5,15,3,11,11,1,1,0,1,1
21470,-1,70,90,200,-1,1,2,28,7,2019,2,28,7,2,28,7,1,0,0,1,1
21471,-1,36,10,200,-1,0,3,4,19,2018,5,14,12,3,4,19,1,1,0,1,1
21472,-1,69,10,200,-1,1,1,22,20,2017,1,25,0,1,22,20,1,1,0,1,1
21473,-1,32,10,200,0,0,2,15,8,2019,1,18,13,2,15,8,1,1,0,1,1
21474,-1,18,20,10,-1,2,2,4,9,2018,12,18,13,2,4,9,1,1,0,1,0
21475,-1,60,10,30,-1,1,1,18,17,2018,6,20,11,1,18,17,1,1,0,1,1
21476,-1,94,40,200,-1,0,3,6,8,2019,1,22,17,3,6,8,1,0,0,1,1
21477,30,79,10,200,0,2,2,18,12,2018,11,12,6,2,18,12,1,1,0,1,1
21478,-1,45,10,10,0,0,3,28,10,2019,3,19,14,3,28,10,1,1,0,1,1
21479,-1,70,10,200,-1,0,2,13,13,2018,8,30,14,2,13,13,1,1,0,1,1
21480,-1,13,10,200,-1,0,1,5,13,2018,8,30,10,1,5,13,1,1,0,1,1
21481,-1,71,10,80,-1,0,3,11,14,2019,3,12,13,3,11,14,1,1,0,1,1
21482,-1,51,10,200,-1,0,3,29,20,2018,12,21,6,3,29,20,1,1,0,1,1
21483,-1,44,10,200,0,1,1,13,7,2016,9,28,0,1,13,7,1,1,0,1,1
21484,-1,60,10,200,0,0,1,4,15,2018,8,30,16,1,4,15,1,1,0,1,1
21485,-1,61,10,200,-1,0,3,28,12,2019,2,21,21,3,28,12,1,1,0,1,1
21486,-1,60,10,200,-1,0,3,11,10,2019,2,16,11,3,11,10,1,1,0,1,1
21487,-1,79,10,200,0,0,1,20,19,2019,1,15,15,1,20,19,1,1,0,1,1
21488,-1,34,10,200,-1,0,3,23,13,2019,3,23,13,3,23,13,1,1,0,1,1
21489,-1,34,10,200,-1,0,1,16,15,2019,1,13,10,1,16,15,1,1,0,1,1
21490,-1,26,10,170,-1,1,3,12,14,2019,2,20,7,3,12,14,1,1,0,1,1
21491,10,93,40,50,2,2,1,3,8,2018,9,26,16,1,3,8,1,0,0,1,1
21492,-1,79,100,200,-1,0,3,7,10,2018,10,1,15,3,7,10,1,0,0,1,1
21493,-1,34,10,200,-1,0,2,5,12,2019,1,3,14,2,5,12,1,1,0,1,1
21494,-1,68,10,200,0,0,2,7,21,2017,1,10,0,2,7,21,1,1,0,1,1
21495,-1,93,60,50,-1,2,1,11,8,2018,10,3,19,1,11,8,1,0,0,1,1
21496,-1,34,10,200,-1,0,1,7,18,2018,11,23,13,1,7,18,1,1,0,1,1
21497,-1,70,10,200,-1,0,1,16,12,2018,10,3,9,1,16,12,1,1,0,1,1
21498,-1,32,10,200,-1,0,3,14,18,2019,2,2,18,3,14,18,1,1,0,1,1
21499,-1,51,10,200,-1,1,1,6,20,2019,1,6,20,1,6,20,1,1,0,1,1
21500,-1,63,10,10,0,1,3,6,12,2018,11,15,15,3,6,12,1,1,0,1,1
21501,-1,315710,30,200,-1,1,1,13,17,2018,10,24,18,1,13,17,1,0,0,1,1
21502,-1,64,10,10,-1,2,2,13,6,2018,12,4,10,2,13,6,1,1,0,1,1
21503,-1,3,10,50,-1,1,1,3,12,2018,12,9,0,1,3,12,1,1,0,1,1
21504,-1,61,30,170,-1,0,2,27,12,2018,10,15,12,2,27,12,1,0,0,1,1
21505,-1,38,10,10,-1,1,1,3,14,2018,12,5,17,1,3,14,1,1,0,1,1
21506,-1,27,10,200,-1,0,3,11,12,2018,10,3,6,3,11,12,1,1,0,1,1
21507,-1,95,40,50,-1,2,1,11,13,2019,1,8,13,1,11,13,1,0,0,1,1
21508,-1,81,20,10,-1,2,3,15,13,2018,6,26,0,3,15,13,1,1,0,1,1
21509,-1,72,30,170,-1,2,2,5,8,2019,1,16,10,2,5,8,1,0,0,1,1
21510,-1,87,10,200,-1,0,3,17,16,2019,1,29,12,3,17,16,1,1,0,1,1
21511,-1,92,40,160,-1,1,1,10,14,2018,12,5,16,1,10,14,1,0,0,1,1
21512,-1,64,40,200,2,0,2,14,12,2018,1,1,20,2,14,12,1,0,0,1,1
21513,-1,60,10,200,0,0,3,30,21,2018,10,11,14,3,30,21,1,1,0,1,1
21514,-1,68,10,200,-1,0,3,13,16,2018,9,8,13,3,13,16,1,1,0,1,1
21515,-1,13,10,200,0,0,2,21,18,2017,3,14,0,2,21,18,1,1,0,1,1
21516,-1,70,20,200,-1,1,1,3,8,2018,11,5,14,1,3,8,1,1,0,1,1
21517,-1,1,20,120,-1,0,2,16,9,2019,1,22,10,2,16,9,1,1,0,1,1
21518,-1,84,10,10,0,1,3,30,8,2019,3,25,8,3,30,8,1,1,0,1,1
21519,-1,70,20,200,-1,0,3,20,8,2019,1,28,9,3,20,8,1,1,0,1,1
21520,40,61,20,120,0,0,2,6,17,2018,12,4,16,2,6,17,1,1,0,1,0
21521,-1,36,10,200,-1,1,1,23,13,2019,1,23,13,1,23,13,1,1,0,1,1
21522,10,39,100,200,2,0,3,18,13,2018,3,1,10,3,18,13,1,0,0,1,1
21523,-1,88,10,120,-1,0,3,12,17,2019,3,13,6,3,12,17,1,1,0,1,1
21524,-1,68,10,200,0,1,2,17,13,2018,2,9,19,2,17,13,1,1,0,1,1
21525,-1,87,10,200,-1,0,3,14,17,2017,12,30,15,3,14,17,1,1,0,1,1
21526,-1,70,60,200,-1,0,2,27,8,2019,1,5,16,2,27,8,1,0,0,1,1
21527,-1,96,20,200,-1,1,3,13,14,2018,12,14,13,3,13,14,1,1,0,1,1
21528,-1,14,10,10,-1,1,3,20,8,2018,6,26,11,3,20,8,1,1,0,1,1
21529,-1,315670,10,170,-1,0,2,9,0,2019,2,9,0,2,9,0,1,1,0,1,1
21530,-1,60,10,200,-1,0,1,28,16,2018,4,30,8,1,28,16,1,1,0,1,1
21531,-1,64,10,170,-1,0,2,7,16,2019,1,21,15,2,7,16,1,1,0,1,1
21532,-1,68,20,200,-1,0,2,2,8,2018,3,1,17,2,2,8,1,1,0,1,1
21533,-1,88,10,200,0,0,3,16,10,2019,3,1,13,3,16,10,1,1,0,1,1
21534,-1,32,20,200,-1,2,1,14,12,2019,1,14,12,1,14,12,1,1,0,1,0
21535,-1,3,40,50,-1,1,3,30,9,2018,6,25,11,3,30,9,1,0,0,1,1
21536,-1,29,10,10,-1,1,2,15,15,2018,9,6,13,2,15,15,1,1,0,1,1
21537,-1,315710,20,170,-1,2,2,25,13,2019,2,8,18,2,25,13,1,1,0,1,1
21538,-1,54,20,10,-1,2,2,1,13,2018,8,30,12,2,1,13,1,1,0,1,1
21539,-1,315710,10,200,-1,0,2,15,16,2018,7,27,17,2,15,16,1,1,0,1,1
21540,-1,100,10,200,-1,1,3,20,8,2018,4,24,13,3,20,8,1,1,0,1,1
21541,-1,68,10,200,-1,0,2,20,14,2018,9,15,15,2,20,14,1,1,0,1,1
21542,-1,47,100,120,-1,0,3,6,10,2019,3,5,16,3,6,10,1,0,0,0,1
21543,-1,16,90,120,-1,0,2,22,7,2019,2,6,8,2,22,7,1,0,0,1,1
21544,-1,39,10,200,0,0,3,9,14,2019,3,9,14,3,9,14,1,1,0,1,1
21545,-1,68,10,200,-1,0,2,11,10,2018,10,8,13,2,11,10,1,1,0,1,1
21546,-1,92,20,160,0,2,3,19,6,2018,10,2,7,3,19,6,1,1,0,1,1
21547,-1,84,10,200,0,1,1,7,1,2018,10,3,7,1,7,1,1,1,0,1,1
21548,-1,14,30,100,-1,1,3,11,8,2019,2,5,14,3,11,8,1,0,0,1,1
21549,-1,87,10,200,-1,1,2,14,15,2018,5,29,8,2,14,15,1,1,0,1,1
21550,-1,32,20,10,-1,2,1,28,16,2018,12,28,11,1,28,16,1,1,0,1,1
21551,-1,51,10,10,-1,1,1,4,11,2019,1,5,12,1,4,11,1,1,0,0,1
21552,-1,51,20,10,-1,1,2,10,18,2018,11,6,16,2,10,18,1,1,0,1,1
21553,-1,68,100,200,-1,0,3,31,20,2018,1,19,12,3,31,20,1,0,0,1,1
21554,-1,34,120,200,-1,0,2,11,13,2019,2,6,9,2,11,13,1,1,0,1,1
21555,-1,315710,10,100,-1,1,2,18,19,2018,9,22,18,2,18,19,1,1,0,1,1
21556,-1,84,10,200,-1,0,1,15,16,2019,1,15,16,1,15,16,1,1,0,1,1
21557,-1,92,20,160,-1,1,1,24,8,2018,11,10,14,1,24,8,1,1,0,1,1
21558,-1,13,40,200,-1,0,3,16,12,2019,2,14,21,3,16,12,1,0,0,1,1
21559,-1,93,40,50,-1,2,1,8,17,2018,9,24,17,1,8,17,1,0,0,1,1
21560,-1,52,20,100,-1,0,2,11,14,2017,10,27,6,2,11,14,1,1,0,1,1
21561,-1,92,60,160,1,2,2,13,11,2019,2,5,12,2,13,11,1,0,0,1,1
21562,-1,43,40,10,-1,1,3,4,9,2019,2,5,14,3,4,9,1,0,0,1,1
21563,-1,14,10,200,0,0,3,13,16,2018,8,1,13,3,13,16,1,1,0,1,1
21564,-1,42,10,170,-1,0,2,22,17,2019,2,6,8,2,22,17,1,1,0,1,1
21565,-1,34,40,200,-1,0,1,6,10,2018,8,30,11,1,6,10,1,0,0,1,1
21566,-1,45,60,200,-1,2,3,5,9,2018,10,25,10,3,5,9,1,0,0,1,1
21567,-1,92,40,160,1,1,2,23,10,2019,2,12,15,2,23,10,1,0,0,1,1
21568,-1,70,10,200,0,0,3,3,13,2018,12,3,14,3,3,13,1,1,0,1,1
21569,-1,67,10,160,-1,1,2,23,20,2018,11,26,20,2,23,20,1,1,0,0,1
21570,-1,50,20,10,-1,1,3,19,8,2019,2,20,11,3,19,8,1,1,0,1,1
21571,-1,95,100,200,-1,0,3,22,9,2019,2,19,11,3,22,9,1,0,0,1,1
21572,-1,84,70,200,-1,1,1,1,14,2018,12,14,13,1,1,14,1,0,0,1,1
21573,-1,29,10,10,-1,1,1,17,19,2018,1,28,19,1,17,19,1,1,0,1,1
21574,-1,68,60,200,-1,0,3,11,14,2018,12,4,9,3,11,14,1,0,0,1,1
21575,-1,43,10,10,-1,1,1,19,9,2019,1,9,10,1,19,9,1,1,0,1,1
21576,-1,81,10,10,-1,1,1,28,16,2018,6,25,9,1,28,16,1,1,0,1,1
21577,-1,14,10,10,-1,1,2,13,11,2018,3,2,9,2,13,11,1,1,0,1,1
21578,-1,5,60,170,-1,2,1,17,9,2017,11,24,0,1,17,9,1,0,0,1,1
21579,-1,14,10,10,0,2,1,11,9,2018,11,29,11,1,11,9,1,1,0,1,1
21580,-1,70,10,200,-1,0,3,28,14,2018,8,28,13,3,28,14,1,1,0,1,1
21581,-1,79,20,130,0,0,1,15,14,2019,1,15,14,1,15,14,1,1,0,1,1
21582,-1,30,10,200,-1,1,2,11,10,2019,1,24,14,2,11,10,1,1,0,1,1
21583,-1,84,10,10,-1,0,1,11,8,2018,12,11,18,1,11,8,1,1,0,1,1
21584,-1,31,10,10,0,1,3,1,8,2018,5,24,12,3,1,8,1,1,0,1,1
21585,-1,32,20,10,-1,0,1,25,11,2019,1,11,7,1,25,11,1,1,0,1,1
21586,-1,68,10,200,-1,2,1,25,9,2018,4,4,11,1,25,9,1,0,0,1,1
21587,-1,32,10,120,-1,0,1,18,18,2018,11,12,13,1,18,18,1,1,0,1,1
21588,-1,79,10,200,-1,0,3,20,18,2019,3,20,18,3,20,18,1,1,0,1,1
21589,-1,13,10,110,0,2,2,18,8,2017,10,20,0,2,18,8,1,1,0,1,1
21590,-1,29,40,10,-1,1,3,22,14,2019,3,20,14,3,22,14,1,0,0,1,1
21591,-1,93,20,50,-1,1,3,18,18,2018,10,11,13,3,18,18,1,1,0,1,1
21592,-1,36,10,10,-1,1,3,23,8,2018,10,22,11,3,23,8,1,1,0,1,1
21593,-1,13,10,200,-1,0,3,25,11,2018,12,11,21,3,25,11,1,1,0,1,1
21594,-1,68,20,200,-1,0,2,16,11,2018,11,23,9,2,16,11,1,1,0,1,1
21595,-1,39,10,200,0,0,2,3,14,2018,12,11,9,2,3,14,1,1,0,1,1
21596,-1,32,20,10,-1,2,2,5,5,2018,12,28,11,2,5,5,1,1,0,1,1
21597,-1,61,10,200,-1,0,1,6,8,2018,12,10,11,1,6,8,1,1,0,1,1
21598,-1,13,10,200,0,0,3,8,13,2018,6,13,15,3,8,13,1,1,0,1,1
21599,-1,70,10,200,-1,1,3,4,13,2018,8,22,9,3,4,13,1,1,0,1,1
21600,-1,96,20,200,-1,2,1,3,13,2018,10,26,8,1,3,13,1,1,0,1,1
21601,-1,68,10,200,-1,0,1,15,16,2018,9,26,18,1,15,16,1,1,0,1,1
21602,10,34,100,200,-1,0,2,5,9,2017,11,23,13,2,5,9,1,0,0,1,1
21603,-1,68,70,200,-1,0,2,4,13,2018,1,16,9,2,4,13,1,0,0,1,1
21604,-1,35,10,200,0,0,2,18,16,2018,3,20,9,2,18,16,1,1,0,1,1
21605,-1,16,10,200,-1,1,1,23,8,2018,9,30,9,1,23,8,1,1,0,1,1
21606,-1,70,20,200,0,0,2,22,20,2018,3,19,13,2,22,20,1,1,0,1,1
21607,-1,34,40,200,-1,0,1,18,9,2019,1,16,9,1,18,9,1,0,0,1,1
21608,-1,93,20,10,-1,1,2,4,7,2018,12,29,7,2,4,7,1,1,0,1,1
21609,-1,78,20,10,0,1,3,11,7,2019,2,16,7,3,11,7,1,1,0,1,1
21610,-1,39,20,200,0,0,3,1,15,2019,2,28,16,3,1,15,1,1,0,1,1
21611,-1,66,10,10,0,0,1,28,21,2017,12,7,15,1,28,21,1,1,0,1,1
21612,-1,11,10,10,-1,1,2,27,7,2018,12,6,9,2,27,7,1,1,0,1,1
21613,-1,79,120,50,-1,2,1,3,8,2018,9,22,12,1,3,8,1,1,0,1,1
21614,-1,46,40,10,-1,2,1,21,9,2018,10,9,12,1,21,9,1,0,0,1,1
21615,-1,59,10,10,-1,1,1,7,9,2018,3,1,9,1,7,9,1,1,0,1,1
21616,-1,60,10,200,0,0,1,12,13,2018,12,19,14,1,12,13,1,1,0,1,1
21617,-1,62,20,10,-1,1,1,18,8,2019,1,14,11,1,18,8,1,1,0,1,1
21618,-1,14,10,100,-1,0,2,22,12,2018,2,26,20,2,22,12,1,1,0,1,1
21619,-1,34,60,200,1,0,1,22,5,2018,7,16,14,1,22,5,1,0,0,1,1
21620,-1,70,10,200,-1,0,2,11,13,2018,9,3,18,2,11,13,1,1,0,1,1
21621,-1,315710,10,200,0,1,2,5,16,2018,7,9,19,2,5,16,1,1,0,1,1
21622,-1,92,10,160,-1,1,2,26,9,2018,12,17,13,2,26,9,1,1,0,1,1
21623,-1,63,10,200,-1,1,2,16,9,2019,2,18,10,2,16,9,1,1,0,1,1
21624,-1,95,20,50,-1,1,2,5,13,2018,7,11,15,2,5,13,1,1,0,1,1
21625,-1,315670,10,170,0,0,1,31,14,2019,1,2,16,1,31,14,1,1,0,0,1
21626,10,36,40,50,-1,2,2,3,13,2018,2,26,18,2,3,13,1,0,0,1,1
21627,-1,75,40,130,-1,0,1,22,9,2019,1,21,10,1,22,9,1,0,0,1,1
21628,-1,63,20,170,0,1,3,28,14,2018,2,25,17,3,28,14,1,1,0,1,1
21629,-1,70,30,200,0,0,2,1,8,2018,9,28,10,2,1,8,1,0,0,1,1
21630,-1,63,10,200,-1,1,3,17,14,2019,3,18,15,3,17,14,1,1,0,1,1
21631,-1,51,10,10,-1,1,1,2,13,2018,11,15,17,1,2,13,1,1,0,1,1
21632,-1,25,10,50,0,0,1,15,8,2017,12,2,0,1,15,8,1,1,0,1,1
21633,-1,39,20,200,0,0,2,25,11,2018,9,23,18,2,25,11,1,1,0,1,1
21634,-1,44,10,200,0,0,1,28,16,2018,2,3,19,1,28,16,1,1,0,1,1
21635,-1,78,60,200,-1,0,1,4,9,2018,11,25,13,1,4,9,1,0,0,1,1
21636,-1,61,10,170,0,0,3,31,15,2018,3,15,0,3,31,15,1,1,0,1,1
21637,-1,94,20,10,-1,0,2,12,10,2019,1,21,11,2,12,10,1,1,0,1,0
21638,-1,95,10,200,-1,1,3,16,14,2019,3,14,13,3,16,14,1,1,0,1,1
21639,-1,92,10,160,-1,1,3,3,13,2019,3,1,17,3,3,13,1,1,0,1,1
21640,-1,39,10,160,0,0,2,3,13,2019,2,3,13,2,3,13,1,1,0,1,1
21641,-1,3,10,10,-1,1,1,11,7,2017,12,24,10,1,11,7,0,1,0,1,1
21642,-1,61,10,200,-1,1,2,20,10,2018,12,14,13,2,20,10,1,1,0,1,1
21643,-1,84,30,20,-1,0,2,28,9,2019,1,29,22,2,28,9,1,0,0,1,1
21644,-1,36,100,10,-1,2,3,29,7,2018,6,28,9,3,29,7,1,0,0,1,1
21645,-1,43,10,10,-1,1,2,25,10,2017,11,22,12,2,25,10,1,1,0,1,1
21646,-1,60,10,80,-1,0,3,22,9,2019,3,1,9,3,22,9,1,1,0,1,1
21647,-1,34,10,200,-1,0,3,29,15,2018,1,15,12,3,29,15,1,1,0,1,1
21648,10,94,100,200,2,0,2,22,11,2018,12,26,18,2,22,11,1,0,0,1,1
21649,-1,73,40,100,-1,1,2,10,13,2019,1,16,10,2,10,13,1,0,0,1,1
21650,-1,13,20,200,-1,0,1,22,16,2019,1,22,16,1,22,16,1,1,0,1,1
21651,-1,70,10,200,0,0,3,23,15,2018,3,19,14,3,23,15,1,1,0,1,1
21652,-1,94,10,200,0,0,2,15,7,2019,2,12,13,2,15,7,1,1,0,1,1
21653,-1,67,10,200,0,0,2,10,9,2017,11,7,11,2,10,9,1,1,0,1,1
21654,-1,81,10,10,-1,0,3,20,11,2019,3,19,11,3,20,11,1,1,0,1,1
21655,-1,3,100,50,-1,1,2,1,12,2017,12,23,16,2,1,12,1,0,0,1,1
21656,-1,57,20,10,0,2,1,4,14,2018,11,28,16,1,4,14,1,1,0,1,1
21657,-1,315710,10,200,-1,0,1,27,14,2018,10,25,17,1,27,14,1,1,0,1,1
21658,-1,70,10,200,0,1,2,25,7,2018,3,19,14,2,25,7,1,1,0,1,1
21659,-1,68,10,200,-1,0,3,4,8,2018,1,18,14,3,4,8,1,1,0,1,1
21660,-1,27,40,200,-1,1,1,25,20,2019,1,22,18,1,25,20,1,0,0,1,1
21661,-1,95,20,200,-1,0,2,13,11,2018,12,20,0,2,13,11,1,1,0,1,1
21662,-1,81,20,10,-1,1,1,30,15,2019,1,18,13,1,30,15,1,1,0,1,1
21663,-1,100,10,10,-1,1,2,7,11,2018,9,23,6,2,7,11,1,1,0,1,1
21664,-1,95,40,50,-1,3,2,1,9,2018,9,10,9,2,1,9,1,0,0,1,1
21665,-1,93,10,200,0,0,3,13,13,2019,3,13,13,3,13,13,1,1,0,1,1
21666,-1,36,10,200,0,1,1,23,11,2019,1,23,11,1,23,11,1,1,0,1,1
21667,-1,14,10,200,-1,1,1,4,17,2018,12,5,18,1,4,17,1,1,0,1,1
21668,-1,87,10,200,-1,0,3,14,17,2018,8,25,15,3,14,17,1,1,0,1,1
21669,10,79,40,50,1,0,3,13,7,2019,2,28,8,3,13,7,1,0,0,1,1
21670,-1,78,10,200,0,1,1,27,21,2019,1,25,22,1,27,21,1,1,0,1,1
21671,-1,69,10,10,-1,1,1,17,10,2019,1,6,7,1,17,10,1,1,0,1,1
21672,-1,45,40,170,1,0,3,11,14,2019,1,17,13,3,11,14,1,0,0,1,1
21673,-1,34,10,200,-1,0,2,4,11,2018,12,18,14,2,4,11,1,1,0,1,1
21674,-1,22,100,10,-1,1,3,13,14,2018,11,5,11,3,13,14,1,0,0,1,1
21675,-1,60,10,200,0,0,3,6,7,2019,3,6,7,3,6,7,1,1,0,1,1
21676,-1,22,10,10,-1,1,1,8,15,2018,11,22,15,1,8,15,1,1,0,1,1
21677,-1,64,30,160,-1,2,2,26,9,2019,1,31,14,2,26,9,1,0,0,1,1
21678,-1,81,10,10,-1,1,2,13,12,2019,2,13,11,2,13,12,1,1,0,1,1
21679,-1,61,10,200,-1,0,3,28,10,2019,1,14,10,3,28,10,1,1,0,1,1
21680,-1,85,10,160,-1,0,1,7,16,2019,1,9,8,1,7,16,1,1,0,1,1
21681,-1,70,10,200,0,1,3,2,8,2018,3,19,13,3,2,8,1,1,0,1,1
21682,-1,14,20,10,-1,1,3,13,9,2018,1,8,18,3,13,9,1,1,0,1,1
21683,-1,17,10,140,-1,0,2,19,15,2019,2,19,15,2,19,15,1,1,0,0,1
21684,-1,95,10,170,0,1,2,2,19,2019,1,25,18,2,2,19,1,1,0,1,1
21685,-1,13,10,10,0,1,1,21,9,2017,12,10,22,1,21,9,1,1,0,1,1
21686,-1,32,10,200,-1,0,3,14,14,2019,3,2,13,3,14,14,1,1,0,1,1
